見出し,見出し（説明）,分類,分類（説明）,日時,場所,対象,定員,費用,申込,問い合わせ,申込・問い合わせ,案内配布,受験資格,願書配布,URL1,URL2,Eメール1,Eメール2
「はじめての手話」講座,,,,2月27日（土）13:30?15:00,御坊保健所,はじめて手話を学ぶ方,20人（先着順）,,,,電話で住所、氏名、電話番号を開催1週間前までに各振興局健康福祉部※ファックスの場合は会場名を記入のうえ県庁障害福祉課ファックス073-432-5567県ウェブサイトでも掲載 ,,,,,,,
「はじめての手話」講座,,,,3月13日（土）14:00?15:30 ,東牟婁振興局（新宮市）,はじめて手話を学ぶ方,20人（先着順）,,,,電話で住所、氏名、電話番号を開催1週間前までに各振興局健康福祉部※ファックスの場合は会場名を記入のうえ県庁障害福祉課ファックス073-432-5567県ウェブサイトでも掲載 ,,,,,,,
「はじめての手話」講座,,,,3月16日（火）18:30?20:00,那賀振興局（岩出市）,はじめて手話を学ぶ方,15人（先着順）,,,,電話で住所、氏名、電話番号を開催1週間前までに各振興局健康福祉部※ファックスの場合は会場名を記入のうえ県庁障害福祉課ファックス073-432-5567県ウェブサイトでも掲載 ,,,,,,,
「はじめての手話」講座,,,,3月19日（金）14:00?15:30,海南保健所,はじめて手話を学ぶ方,10人（先着順）,,,,電話で住所、氏名、電話番号を開催1週間前までに各振興局健康福祉部※ファックスの場合は会場名を記入のうえ県庁障害福祉課ファックス073-432-5567県ウェブサイトでも掲載 ,,,,,,,
「はじめての手話」講座,,,,3月19日（金）18:30?20:00,海南保健所,はじめて手話を学ぶ方,10人（先着順）,,,,電話で住所、氏名、電話番号を開催1週間前までに各振興局健康福祉部※ファックスの場合は会場名を記入のうえ県庁障害福祉課ファックス073-432-5567県ウェブサイトでも掲載 ,,,,,,,
ファミリースポーツ教室,,,,1月7日?2月4日、2月18日?3月18日の木曜（全10回）9:30?10:30,県立橋本体育館（橋本市）,2?4歳の未就園児と保護者,15組（先着順）,"5,230円（10回分）",,,持参で所定の申込書（申込先で配布）と参加費を会場橋本市北馬場455電話0736-32-9660和歌山県立橋本体育館のぺージへリンク※一時保育は要予約（有料） ,,,,,,,
保育士応援カフェ,保育士として再就職を検討されている方の情報交換の場,,,1月13日（水）13:30?15:30,よりみちサロンいおり（田辺市）,,,,,紀南福祉人材バンク電話0739-26-4918 ,,,,,,,,
被災宅地危険度判定士養成講習会,地震などによる二次災害防止のための危険度を判定する技術者を養成,,,2月3日水曜13:30?16:30,県民文化会館（和歌山市）,2級施工管理技士（土木・建築・造園）の資格があり、5年以上の実務経験のある方など,30人（先着順）,,,,郵送、ファックスで所定の申込書（申込先、振興局建設部、市町村、ウェブサイトで配布）を1月22日までに県庁都市政策課ファックス073-441-3232県ウェブサイトでも掲載 ,,,,,,,
被災宅地危険度判定士養成講習会,地震などによる二次災害防止のための危険度を判定する技術者を養成,,,2月10日水曜13:30?16:30,情報交流センターBig・U（田辺市）,2級施工管理技士（土木・建築・造園）の資格があり、5年以上の実務経験のある方など,20人（先着順）,,,,郵送、ファックスで所定の申込書（申込先、振興局建設部、市町村、ウェブサイトで配布）を1月22日までに県庁都市政策課ファックス073-441-3232県ウェブサイトでも掲載 ,,,,,,,
県男女共同参画センター“りぃぶる”からのお知らせ,,(1)語り合い広場,テーマ：やらなければではなく、“やってみたい”に変わる防災講座,1月31日（日）13:30?15:30,打田生涯学習センター（紀の川市）※会場のほかウェブ配信あり,,各20人（先着順）,,,,郵送、電話、ファックス、Eメール、インターネット、来所で住所、氏名、電話番号、［ウェブ配信希望者はメールアドレス］を［一時保育希望者は1月20日］県男女共同参画センター〒640-8319和歌山市手平2-1-2和歌山ビッグ愛9階電話073-435-5245　ファックス073-435-5247Eメール　libre@sirius.ocn.ne.jp県ウェブサイトでも掲載 ,,,,,,,
県男女共同参画センター“りぃぶる”からのお知らせ,,(2)男女共同参画特別公開セミナー,講演：自分らしく生きよう ? 社会を変えるのは、私たち ?講師：上野千鶴子氏（東京大学名誉教授）,2月19日（金）19:00?20:30,和歌山ビッグ愛（和歌山市）,,100人（先着順）,,,,郵送、電話、ファックス、Eメール、インターネット、来所で住所、氏名、電話番号、［一時保育・手話通訳・要約筆記希望者は2月6日までに］県男女共同参画センター〒640-8319和歌山市手平2-1-2和歌山ビッグ愛9階電話073-435-5245　ファックス073-435-5247Eメール　libre@sirius.ocn.ne.jp県ウェブサイトでも掲載 ,,,,,,,
食の安全意見交換会,テーマ：意外と知らない健康食品のこと,,,2月2日（火）14:00?15:20,伊都振興局（橋本市） ,,20人（先着順）,,,,郵送、電話、ファックス、Eメールで氏名、電話番号を1月26日（一時保育・手話通訳・要約筆記希望者は1月19日）までに県庁食品・生活衛生課ファックス073-432-1952Eメール　e0316001@pref.wakayama.lg.jp県ウェブサイトでも掲載 ,,,,,,,
特定公共賃貸住宅入居者?中堅所得者層向け?,"【和歌山市】城北（事故住宅）（＊）1戸／城北（＊）2戸 （いずれも3LDK72,000円）※（＊）はバリアフリー化された住戸",,,申込用紙配布：2月1日（月）?9日（火）9:00?17:00（土日除く）,配布場所：問合先,,,,,県住宅供給公社電話073-425-6885県ウェブサイトでも掲載 ,,,,,,,,
食品表示推進者育成講習会,食品表示に関する正しい知識を身につけるための講習会,,,1月15日（金）13:00?17:00,西牟婁振興局（田辺市）,県内の食品関係事業者,40人（先着順）,,,,郵送、ファックス、Eメールで住所、氏名、電話（ファックス）番号、メールアドレス、業種、店舗名（支店名まで）、希望会場名を開催日の7日前までに県庁食品・生活衛生課ファックス073-432-1952Eメール　e0316001@pref.wakayama.lg.jp県ウェブサイトでも掲載 ,,,,,,,
食品表示推進者育成講習会,食品表示に関する正しい知識を身につけるための講習会,,,1月19日（火）13:00?17:00,有田振興局（湯浅町）,県内の食品関係事業者,40人（先着順）,,,,郵送、ファックス、Eメールで住所、氏名、電話（ファックス）番号、メールアドレス、業種、店舗名（支店名まで）、希望会場名を開催日の7日前までに県庁食品・生活衛生課ファックス073-432-1952Eメール　e0316001@pref.wakayama.lg.jp県ウェブサイトでも掲載 ,,,,,,,
食品表示推進者育成講習会,食品表示に関する正しい知識を身につけるための講習会,,,1月21日（木）13:00?17:00,県民文化会館（和歌山市）,県内の食品関係事業者,60人（先着順）,,,,郵送、ファックス、Eメールで住所、氏名、電話（ファックス）番号、メールアドレス、業種、店舗名（支店名まで）、希望会場名を開催日の7日前までに県庁食品・生活衛生課ファックス073-432-1952Eメール　e0316001@pref.wakayama.lg.jp県ウェブサイトでも掲載 ,,,,,,,
食品表示推進者育成講習会,食品表示に関する正しい知識を身につけるための講習会,,,1月22日（金）13:00?17:00,那賀振興局（岩出市）,県内の食品関係事業者,30人（先着順）,,,,郵送、ファックス、Eメールで住所、氏名、電話（ファックス）番号、メールアドレス、業種、店舗名（支店名まで）、希望会場名を開催日の7日前までに県庁食品・生活衛生課ファックス073-432-1952Eメール　e0316001@pref.wakayama.lg.jp県ウェブサイトでも掲載 ,,,,,,,
食品表示推進者育成講習会,食品表示に関する正しい知識を身につけるための講習会,,,1月27日（水）13:00?17:00,東牟婁振興局（新宮市）,県内の食品関係事業者,30人（先着順）,,,,郵送、ファックス、Eメールで住所、氏名、電話（ファックス）番号、メールアドレス、業種、店舗名（支店名まで）、希望会場名を開催日の7日前までに県庁食品・生活衛生課ファックス073-432-1952Eメール　e0316001@pref.wakayama.lg.jp県ウェブサイトでも掲載 ,,,,,,,
令和3年度県食品表示ウォッチャー,不適正な食品表示があった場合に県へ報告していただける方を募集,,,,,県が実施する研修を受講できる県内在住で20歳以上の方,30人（選考）,,,,郵送、ファックス、Eメールで募集名、住所、氏名（ふりがな）、電話（ファックス）番号、メールアドレスを1月31日までに県庁食品・生活衛生課ファックス073-432-1952Eメール　e0316001@pref.wakayama.lg.jp県ウェブサイトでも掲載 ,,,,,,,
県営住宅入居者,【和歌山市】千旦1?9号棟・栄谷・東松江・城北（＊）・紀伊（＊）・今福第一（＊）・千旦10号棟（＊）・川永1号棟（＊） 各1戸／延時・ニューかわなが（＊）・雄湊（＊）・今福第二（＊） 各2戸／西脇グリーン3戸【海南市】海南駅前（＊）1戸／海南あっそ（＊）2戸【岩出市】鴨沼2?5号棟（事故住宅）2戸【紀の川市】長山1戸【橋本市】野（聴覚障害）・野（事故住宅） 各1戸【かつらぎ町】笠田1戸【紀美野町】小畑・小畑（事故住宅） 各1戸／野上2戸【有田市】宮原1戸／港2戸【湯浅町】御殿場2戸,,,申込用紙配布：2月1日（月）?9日（火）9:00?17:00（土日除く）,配布場所：県住宅供給公社、県庁建築住宅課、振興局建設部（海草除く）,,,,,県住宅供給公社電話073-425-6885 ※（＊）はバリアフリー化された住戸※上記は予定であり、確定は2月1日※入居者が決定しなかった住戸は、3月1?9日に二次募集実施詳しくは要問合せ県ウェブサイトでも掲載 ,,,,,,,,
県営住宅入居者,【白浜町】日置・日置（事故住宅） 各1戸,,,,,,,,,西牟婁振興局建設部 建築課電話0739-26-7922※上記は予定であり、確定は2月1日※入居者が決定しなかった住戸は、3月1?9日に二次募集実施詳しくは要問合せ県ウェブサイトでも掲載 ,,,,,,,,
県営住宅入居者,【串本町】出雲1戸【すさみ町】すさみ1戸,,,,,,,,,東牟婁振興局串本建設部 総務用地課電話0735-62-0755※上記は予定であり、確定は2月1日※入居者が決定しなかった住戸は、3月1?9日に二次募集実施詳しくは要問合せ県ウェブサイトでも掲載 ,,,,,,,,
県営住宅入居者,【那智勝浦町】宇久井1戸【太地町】平見1戸,,,,,,,,,東牟婁振興局新宮建設部 総務調整課電話0735-21-9624※上記は予定であり、確定は2月1日※入居者が決定しなかった住戸は、3月1?9日に二次募集実施詳しくは要問合せ県ウェブサイトでも掲載 ,,,,,,,,
介護の仕事未経験者向け介護基礎研修会・就職相談会,,,,1月25日（月）?26日（火）いずれも9:30?,田辺市民総合センター,介護未経験の中高年齢者等で就職希望の方など,10人（先着順）,,,,ファックスで所定の申込書（申込先、市町村で配布）を県介護普及センター電話0739-22-6589　ファックス0739-22-6569和歌山県福祉人材センターのぺージへリンク,,,,,,,
介護の仕事未経験者向け介護基礎研修会・就職相談会,,,,1月29日（金）?30日（土）いずれも9:30?,橋本市民会館,介護未経験の中高年齢者等で就職希望の方など,10人（先着順）,,,,ファックスで所定の申込書（申込先、市町村で配布）を県介護普及センター電話0739-22-6589　ファックス0739-22-6569和歌山県福祉人材センターのぺージへリンク,,,,,,,
介護の仕事未経験者向け介護基礎研修会・就職相談会,,,,2月13日（土）?14日（日）いずれも9:30?,御坊市民文化会館,介護未経験の中高年齢者等で就職希望の方など,10人（先着順）,,,,ファックスで所定の申込書（申込先、市町村で配布）を県介護普及センター電話0739-22-6589　ファックス0739-22-6569和歌山県福祉人材センターのぺージへリンク,,,,,,,
介護の仕事未経験者向け介護基礎研修会・就職相談会,,,,2月27日（土）?28日（日）いずれも9:30?,打田生涯学習センター（紀の川市）,介護未経験の中高年齢者等で就職希望の方など,10人（先着順）,,,,ファックスで所定の申込書（申込先、市町村で配布）を県介護普及センター電話0739-22-6589　ファックス0739-22-6569和歌山県福祉人材センターのぺージへリンク,,,,,,,
2･3月開始の職業訓練受講生,就職に有利な専門知識や技能を習得,介護職員初任者養成科,,,和歌山市,,,,,,ハローワーク（申込締切日あり）※詳しくはウェブサイトを要確認和歌山労働局 職業訓練のぺージへリンク,,,,,,,
2･3月開始の職業訓練受講生,就職に有利な専門知識や技能を習得,パソコンも学べる介護初任者養成科,,,和歌山市,,,,,,ハローワーク（申込締切日あり）※詳しくはウェブサイトを要確認和歌山労働局 職業訓練のぺージへリンク,,,,,,,
2･3月開始の職業訓練受講生,就職に有利な専門知識や技能を習得,溶接加工科,,,和歌山市,,,,,,ハローワーク（申込締切日あり）※詳しくはウェブサイトを要確認和歌山労働局 職業訓練のぺージへリンク,,,,,,,
2･3月開始の職業訓練受講生,就職に有利な専門知識や技能を習得,ビル管理技術科,,,和歌山市,,,,,,ハローワーク（申込締切日あり）※詳しくはウェブサイトを要確認和歌山労働局 職業訓練のぺージへリンク,,,,,,,
2･3月開始の職業訓練受講生,就職に有利な専門知識や技能を習得,初心者からのパソコン基礎科,,,岩出市,,,,,,ハローワーク（申込締切日あり）※詳しくはウェブサイトを要確認和歌山労働局 職業訓練のぺージへリンク,,,,,,,
2･3月開始の職業訓練受講生,就職に有利な専門知識や技能を習得,介護員養成科,,,海南市,,,,,,ハローワーク（申込締切日あり）※詳しくはウェブサイトを要確認和歌山労働局 職業訓練のぺージへリンク,,,,,,,
2･3月開始の職業訓練受講生,就職に有利な専門知識や技能を習得,パソコン・簿記事務科,,,御坊市,,,,,,ハローワーク（申込締切日あり）※詳しくはウェブサイトを要確認和歌山労働局 職業訓練のぺージへリンク,,,,,,,
2･3月開始の職業訓練受講生,就職に有利な専門知識や技能を習得,OAパソコン基礎科,,,田辺市,,,,,,ハローワーク（申込締切日あり）※詳しくはウェブサイトを要確認和歌山労働局 職業訓練のぺージへリンク,,,,,,,
2･3月開始の職業訓練受講生,就職に有利な専門知識や技能を習得,パソコン基礎科,,,田辺市,,,,,,ハローワーク（申込締切日あり）※詳しくはウェブサイトを要確認和歌山労働局 職業訓練のぺージへリンク,,,,,,,
2･3月開始の職業訓練受講生,就職に有利な専門知識や技能を習得,ゼロから学べるOA事務科,,,新宮市,,,,,,ハローワーク（申込締切日あり）※詳しくはウェブサイトを要確認和歌山労働局 職業訓練のぺージへリンク,,,,,,,
就活サイクルプロジェクト合同企業説明会,,,,2月1日（月）10:00?13:00,和歌山ビッグ愛（和歌山市）,結婚や出産で離職した女性、定年退職された方、UIターン転職希望者など県内で再就職を希望する方,,,,,電話、ファックス、Eメール、インターネットで住所、氏名、年齢、電話番号、メールアドレス、参加会場を開催1週間前（一時保育希望者は2週間前）までに県再就職支援センター電話073-421-8080　ファックス073-424-0230Eメール　job-cycle@re-employment.org和歌山県再就職支援センターのぺージへリンク※手話通訳あり,,,,,,,
就活サイクルプロジェクト合同企業説明会,,,,2月1日（月）14:00?17:00,和歌山ビッグ愛（和歌山市）,結婚や出産で離職した女性、定年退職された方、UIターン転職希望者など県内で再就職を希望する方,,,,,電話、ファックス、Eメール、インターネットで住所、氏名、年齢、電話番号、メールアドレス、参加会場を開催1週間前（一時保育希望者は2週間前）までに県再就職支援センター電話073-421-8080　ファックス073-424-0230Eメール　job-cycle@re-employment.org和歌山県再就職支援センターのぺージへリンク※手話通訳あり,,,,,,,
就活サイクルプロジェクト合同企業説明会,,,,2月12日（金）13:00?16:00 ,紀南文化会館（田辺市）,結婚や出産で離職した女性、定年退職された方、UIターン転職希望者など県内で再就職を希望する方,,,,,電話、ファックス、Eメール、インターネットで住所、氏名、年齢、電話番号、メールアドレス、参加会場を開催1週間前（一時保育希望者は2週間前）までに県再就職支援センター電話073-421-8080　ファックス073-424-0230Eメール　job-cycle@re-employment.org和歌山県再就職支援センターのぺージへリンク※手話通訳あり,,,,,,,
就活サイクルプロジェクト合同企業説明会,,,,2月19日（金）13:00?16:00 ,橋本市産業文化会館,結婚や出産で離職した女性、定年退職された方、UIターン転職希望者など県内で再就職を希望する方,,,,,電話、ファックス、Eメール、インターネットで住所、氏名、年齢、電話番号、メールアドレス、参加会場を開催1週間前（一時保育希望者は2週間前）までに県再就職支援センター電話073-421-8080　ファックス073-424-0230Eメール　job-cycle@re-employment.org和歌山県再就職支援センターのぺージへリンク※手話通訳あり,,,,,,,
就活サイクルプロジェクト合同企業説明会,,,,2月22日（月）13:00?16:00 ,新宮市役所別館,結婚や出産で離職した女性、定年退職された方、UIターン転職希望者など県内で再就職を希望する方,,,,,電話、ファックス、Eメール、インターネットで住所、氏名、年齢、電話番号、メールアドレス、参加会場を開催1週間前（一時保育希望者は2週間前）までに県再就職支援センター電話073-421-8080　ファックス073-424-0230Eメール　job-cycle@re-employment.org和歌山県再就職支援センターのぺージへリンク※手話通訳あり,,,,,,,
就職フェア,有田地域での就職を希望する方を対象とした合同面談会,,,1月19日（火）13:30?15:30,有田市文化福祉センター,一般求職者、令和3年3月卒業予定の大学・短大・高専・専門学校生など,,,,紀州有田商工会議所電話0737-83-4777紀州有田商工会議所のぺージへリンク※一時保育は要予約※面談希望者は履歴書持参,,,,,,,,
就職フェア,紀南地域での就職を希望する方を対象とした合同企業説明会,,,1月23日（土）13:00?15:30,紀南文化会館（田辺市）,一般求職者、令和3年3月卒業予定の大学・短大・高専・専門学校生など,,,,県庁労働政策課UIわかやま就職ガイドのぺージへリンク※手話通訳は要予約 ,,,,,,,,
県難病・子ども保健相談支援センターからのお知らせ,ピア・サポート研修会,,,2月23日（祝）13:30?16:00,和歌山ビッグ愛（和歌山市）,難病患者、長期療養児の家族、関心のある方など ,40人（先着順）,,,,電話、ファックスで研修（学習）会名、住所、氏名、電話番号、一時保育の有無を2月10日［手話通訳・要約筆記希望者は1月22日］までに県難病・子ども保健相談支援センター電話073-445-0520　ファックス073-445-0603 ,,,,,,,
県難病・子ども保健相談支援センターからのお知らせ,難病の子ども家族会 学習会,テーマ：障がいのある子たちとご家族のために?小児外科医として?,,2月27日（土）13:30?15:00,県立医大生涯学習センター（和歌山市）,病気や障害のある子供の家族、保健・医療・福祉・教育関係者など,40人（先着順）,,,,電話、ファックスで研修（学習）会名、住所、氏名、電話番号、一時保育の有無を2月16日［手話通訳・要約筆記希望者は1月26日］までに県難病・子ども保健相談支援センター電話073-445-0520　ファックス073-445-0603 ,,,,,,,
「はたちの献血」キャンペーン,いつかしようを、今にしよう。はたちの献血毎年1・2月は献血にご協力いただける方が減少します。あなたの血液で救える命があります。新たに成人を迎える若者を中心に、献血へのご理解とご協力をお願いします。,,,,,,,,,県庁薬務課県ウェブサイトでも掲載 ,,,,,,,,
世界農業遺産「みなべ・田辺の梅システム」認定5周年記念動画,「みなべ・田辺の梅システム」が平成27年12月15日に世界農業遺産に認定されてから5周年を迎えたことを記念し、協議会や地域の生産者や団体などの活動を動画で配信しています。,,,,,,,,,みなべ・田辺地域世界農業遺産推進協議会電話0739-33-9310みなべ・田辺の梅システムのぺージへリンク,,,,,,,,
個人住民税の給与支払報告書の提出期限は2月1日です,1月1日現在、従業員に給与の支払いをする事業者で、所得税を源泉徴収する義務のある方は、期限までに給与支払報告書を従業員の住所地市町村まで提出してください。,,,,,,,,,従業員の住所地市町村県ウェブサイトでも掲載 ,,,,,,,,
障害者等用駐車区画利用証の有効期限,県が交付している障害者等用駐車区画利用証は有効期限があります。有効期限後も引き続き利用を希望される方は、更新の申請が必要です。,,,,,障害者、難病患者、要介護高齢者、妊産婦、けが人など交付要件を満たす方,,,郵送、持参で所定の申請書（申込先、ウェブサイトで配布）などを問合先、振興局健康福祉部,県庁障害福祉課県ウェブサイトでも掲載 ,,,,,,,,
高野参詣道（黒河道）特定景観形成地域の指定,指定地域では、景観法に基づき届出が必要となる建築物などの規模が引き下げられ、これまでよりも小規模な建築なども届出の対象となります。きめ細かな届出制度により、地域の特性を活（い）かしたより良い景観の形成を図っていきます。,,,令和2年12月15日～,橋本市・九度山町の一部,,,,,県庁都市政策課県ウェブサイトでも掲載 ,,,,,,,,
毎月勤労統計調査,雇用労働者の賃金や労働時間、雇用の変動を毎月調査しています。調査結果は、失業給付金額や労災保険の給付額改定などの重要な基礎資料となります。調査対象事業所を把握するため、新型コロナウイルス感染症対策を行った統計調査員が1月から2月にかけて事業所を訪問しますので、ご回答をお願いします。,,,,,和歌山市、橋本市、有田市、田辺市、岩出市、紀美野町、みなべ町,,,,県庁調査統計課県ウェブサイトでも掲載 ,,,,,,,,
青少年の家　自然の中で心はぐくむ体験がいっぱい,すいせん祭,科学・クラフト・丸太切り体験、スタンプラリーなど,,1月24日（日）10:00?15:00 ,,,,,,白崎青少年の家〒649-1123 由良町大引961-1電話0738-65-2351　ファックス0738-65-2352https://pya-shirasaki.ssl-lolipop.jp/※申し込みには、参加者全員の住所、氏名、年齢（学年）、電話番号などが必要です。　Eメール、ファックスで申し込まれた場合は電話で確認してください。詳しくは各施設へ,,,,,,,,
青少年の家　自然の中で心はぐくむ体験がいっぱい,サバイバルキャンプ,テント泊、野外炊飯、寝床作り,,3月6日（土）?3月7日（日）1泊2日,,小学5年?中学3年生,30人（先着順）,"3,800円",1月6日?2月20日 ,白崎青少年の家〒649-1123 由良町大引961-1電話0738-65-2351　ファックス0738-65-2352https://pya-shirasaki.ssl-lolipop.jp/※申し込みには、参加者全員の住所、氏名、年齢（学年）、電話番号などが必要です。　Eメール、ファックスで申し込まれた場合は電話で確認してください。詳しくは各施設へ,,,,,,,,
青少年の家　自然の中で心はぐくむ体験がいっぱい,日帰り！プチ・バレンタインチョコ作り,,,2月7日（日）10:00?16:00,,小学4年?中学3年生,20人（先着順）,"1,500円",1月12?20日 ,潮岬青少年の家〒649-3502 串本町潮岬669電話0735-62-6045　ファックス0735-62-0182https://omoshiro-yh.com/※申し込みには、参加者全員の住所、氏名、年齢（学年）、電話番号などが必要です。　Eメール、ファックスで申し込まれた場合は電話で確認してください。詳しくは各施設へ,,,,,,,,
県職員採用説明会,県職員採用Ⅰ種（大学卒業程度）試験・資格免許職職員採用試験の概要、業務説明、フリートーク、職場見学,試験,,3月1日（月）13:00?17:00,県民文化会館（和歌山市）,,150人（先着順）※参加は本人のみ。次年度以降受験を検討している方も参加可,,,,原則インターネットで（郵送の場合は往復ハガキに住所、氏名、年齢、電話番号、志望職種、職場見学希望の有無を）2月5日までに県人事委員会事務局※手話通訳・要約筆記は要予約県ウェブサイトでも掲載 ,,,,,,,
看護師採用,採用先：県立こころの医療センター採用予定人数：4人程度,試験,,1月22日（金）※面接2月10日（水）,県民文化会館（和歌山市）,,,,,,郵送で1月12日までに県立こころの医療センター〒643-0811有田川町庄31電話0737-52-3221県ウェブサイトでも掲載 ,,昭和56年4月2日以降生まれの有資格者または取得見込者,申込先、県庁医務課、ウェブサイトなど,,,,
県立高等学校定時制・通信制課程入学,募集校学科定時制課程 伊都中央 単位制普通科（昼間・夜間）                きのくに青雲 単位制普通科（昼間・夜間）                                  情報会計科（夜間）                和歌山工業 機械電気科・建築科（夜間)                海南 普通科（夜間）                耐久 普通科（夜間）                日高 普通科（夜間）　　　　　　　　南紀 単位制普通科（昼間・夜間）　　　　　　　　新宮 普通科（夜間）通信制課程 伊都中央　普通科                きのくに青雲　普通科　　　　　　　　南紀　普通科,試験,,出願受付：定時制 一般出願2月24・25日、本出願3月4・5日（学力検査は3月11日、面接・実技検査などは3月12日）※成人特別措置制度あり通信制 3月4?31日（学力検査なし、面接などを実施）※一部の科目だけでも履修可,,,,,,県教育庁県立学校教育課、各高校県ウェブサイトでも掲載 ,,,,,,,,
